,date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff,home_hrva_rwma,home_hrvap_rwma,home_hrva_rmean,home_hrvap_rmean
218,2011-06-03,Austria,Germany,1,2,UEFA Euro qualification,Vienna,Austria,0,74,443,4,1413,70,-970,L,2,1,0,73,73,69,72,1322,1322-12-156644,10,84,82,82,80,1337,1337-12-156644,19,-7,-10,-13,0,1322-12-156644,26.0,28.25,24.8,190.5,188.0,179.0,84.0,83.5,73.2,1337-12-156644,24.0,24.4,24.0,185.66666666666663,188.8,184.33333333333331,81.66666666666667,84.8,75.66666666666667,1.6000000000000014,4.25,0.8000000000000007,1.6999999999999886,2.3333333333333433,-5.333333333333343,-0.7999999999999972,1.8333333333333288,-2.466666666666669,-0.050622649729985314,-0.08720695987099922,-0.09090909090909091,-0.125
219,2011-06-03,Belgium,Turkey,1,1,UEFA Euro qualification,Brussels,Belgium,0,37,654,30,795,7,-141,D,1,1,0,79,77,75,78,1325,1325-12-156644,10,77,74,77,73,1365,1365-12-156644,14,4,4,-2,0,1325-12-156644,20.666666666666668,25.6,26.33333333333333,176.66666666666663,190.0,188.66666666666663,74.33333333333333,83.8,81.33333333333333,1365-12-156644,24.33333333333333,27.0,28.66666666666667,183.0,185.2,176.66666666666663,73.33333333333333,80.8,76.33333333333333,-6.333333333333332,1.2666666666666693,-2.333333333333336,-8.533333333333331,7.0,12.0,-6.466666666666669,10.466666666666667,5.0,-0.048865683546799724,-0.025418856169253483,0.03333333333333333,0.041666666666666664
220,2011-06-03,Korea Republic,Serbia,2,1,Friendly,Seoul,Korea Republic,0,31,754,16,907,15,-153,W,0,1,0,71,71,69,66,974,974-12-156644,12,78,75,79,76,110082,110082-13-157186,6,-5,-9,-10,1,974-12-156644,26.66666666666667,26.0,23.0,180.33333333333331,185.8,181.66666666666663,72.33333333333333,78.2,72.66666666666667,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,0.8666666666666671,3.0,1.3999999999999986,-7.2666666666666515,-1.1999999999999886,-3.9333333333333367,-10.866666666666674,-3.799999999999997,-3.3333333333333286,0.2972606600809345,0.2869961827340876,0.24719101123595505,0.1797752808988764
221,2011-06-04,Bolivia,Paraguay,0,2,Copa Paz del Chaco,Santa Cruz,Bolivia,0,102,312,23,847,79,-535,L,2,1,0,66,71,64,66,111451,111451-13-157186,2,74,79,73,70,1375,1375-13-157186,11,1,-13,-9,0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,-3.3000000000000007,0.8000000000000007,-6.25,-0.8000000000000114,-10.400000000000006,-5.050000000000012,0.7999999999999972,-5.0,-3.0999999999999943,-0.5065629648406901,-0.4562576290292668,-0.4375,-0.3984375
222,2011-06-04,Brazil,Netherlands,0,0,Friendly,Goiânia,Brazil,0,3,1425,2,1702,1,-277,D,1,1,0,83,82,80,83,1370,1370-12-156644,20,83,81,82,74,105035,105035-12-156644,17,8,2,-2,1,1370-12-156644,22.33333333333333,29.2,23.0,174.66666666666663,181.6,181.0,63.66666666666666,76.0,73.0,105035-12-156644,28.5,26.0,28.6,186.0,186.5,178.8,78.0,81.75,74.6,-3.666666666666668,0.6999999999999993,-5.600000000000001,-11.833333333333346,-4.400000000000006,2.1999999999999886,-18.083333333333336,-2.0,-1.5999999999999943,0.6061324927806266,0.637188641660354,0.39603960396039606,0.43564356435643564
223,2011-06-04,Cameroon,Senegal,0,0,African Cup of Nations qualification,Yaoundé,Cameroon,0,49,572,40,613,9,-41,D,1,1,0,76,74,72,73,1395,1395-12-156644,12,76,77,77,76,1667,1667-18-158904,7,-2,-4,-5,0,1395-12-156644,23.66666666666667,26.0,25.0,184.33333333333331,182.14285714285717,174.0,80.0,79.28571428571429,70.0,1667-18-158904,22.0,27.0,27.0,180.0,185.6,181.5,74.25,78.6,74.5,-3.333333333333332,4.0,-2.0,-1.2666666666666515,2.1428571428571392,-7.5,1.4000000000000057,5.035714285714292,-4.5,0.18762280963724448,0.22209551839209682,0.3472222222222222,0.3819444444444444
224,2011-06-04,England,Switzerland,2,2,UEFA Euro qualification,London,England,0,6,1163,25,819,-19,344,D,1,1,0,85,83,83,82,1318,1318-12-156644,17,76,70,74,75,1364,1364-12-156644,11,8,12,9,0,1318-12-156644,25.66666666666667,28.4,27.33333333333333,177.33333333333337,186.6,177.33333333333337,72.33333333333333,78.4,74.0,1364-12-156644,21.5,25.8,24.25,187.0,188.4,177.25,79.0,84.2,73.25,-0.13333333333333286,6.899999999999999,3.083333333333332,-11.066666666666665,-0.4000000000000057,0.08333333333334281,-11.866666666666674,-0.5999999999999943,0.75,0.5059166009363164,0.480514563952008,0.5454545454545454,0.5378787878787878
225,2011-06-04,Iceland,Denmark,0,2,UEFA Euro qualification,Reykjavík,Iceland,0,116,254,27,808,89,-554,L,2,1,0,72,72,74,69,1341,1341-18-158904,2,76,73,74,73,1331,1331-12-156644,12,-1,-4,0,0,1341-18-158904,25.0,30.8,28.6,190.0,189.6,181.6,85.0,80.8,76.4,1331-12-156644,27.5,28.0,26.0,184.5,188.2,178.25,76.0,80.8,74.0,-3.0,3.3000000000000007,2.6000000000000014,1.8000000000000114,5.099999999999994,3.3499999999999943,4.200000000000003,4.799999999999997,2.4000000000000057,-0.4726406858559813,-0.45697157930195387,-0.37254901960784315,-0.3627450980392157
226,2011-06-04,Peru,Czech Republic,0,0,Kirin Cup,Matsumoto,Japan,1,54,548,32,722,22,-174,D,1,0,0,70,69,70,66,111108,111108-12-156644,6,75,72,74,75,1330,1330-13-157186,14,-6,-6,-4,0,111108-12-156644,29.0,27.16666666666667,24.66666666666667,174.5,181.33333333333331,180.66666666666663,71.0,80.0,80.33333333333333,1330-13-157186,26.5,27.33333333333333,28.66666666666667,185.5,184.16666666666663,180.66666666666663,77.5,78.5,75.0,1.666666666666668,0.6666666666666679,-4.0,-9.666666666666657,-4.166666666666656,0.0,-7.5,2.5,5.333333333333329,-0.2438940430267937,-0.20827077760071663,-0.24074074074074073,-0.23148148148148148
227,2011-06-04,Portugal,Norway,1,0,UEFA Euro qualification,Lisbon,Portugal,0,8,1052,11,987,-3,65,W,0,1,0,82,83,80,80,1354,1354-12-156644,16,75,75,74,73,1352,1352-12-156644,9,10,5,6,0,1354-12-156644,26.0,26.0,24.66666666666667,181.0,183.6,176.0,74.66666666666667,78.0,72.33333333333333,1352-12-156644,25.5,29.6,27.5,184.0,185.6,179.0,78.5,82.4,73.25,-3.6000000000000014,0.5,-2.833333333333332,-4.599999999999994,-0.4000000000000057,-3.0,-7.733333333333333,-0.5,-0.9166666666666714,0.35055676866022784,0.35082117955495973,0.3972602739726027,0.363013698630137
228,2011-06-04,USA,Spain,0,4,Friendly,Foxborough,USA,0,22,855,1,1857,21,-1002,L,2,1,0,74,72,72,69,1387,1387-12-156644,12,87,85,86,82,1362,1362-12-156644,20,-10,-16,-14,1,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,1362-12-156644,28.0,28.0,27.25,179.0,183.6,178.0,73.5,81.8,71.25,-3.0,1.6000000000000014,0.0,-4.099999999999993,2.5999999999999943,5.25,-8.799999999999997,0.2999999999999972,6.75,0.3488967086857489,0.22776874838281425,0.3627450980392157,0.23039215686274508
229,2011-06-05,Australia,New Zealand,3,0,Friendly,Adelaide,Australia,0,20,876,60,528,-40,348,W,0,1,0,72,70,70,67,1415,1415-12-156644,11,66,67,60,62,111473,111473-12-156644,6,8,0,10,1,1415-12-156644,29.5,32.5,28.8,178.0,188.5,180.6,74.0,82.0,74.4,111473-12-156644,29.0,27.8,32.0,185.33333333333331,187.6,180.66666666666663,74.66666666666667,84.8,78.66666666666667,1.6999999999999993,3.5,-3.1999999999999997,-9.599999999999994,3.1666666666666567,-0.06666666666666288,-10.799999999999995,7.333333333333329,-4.266666666666667,0.452495717392992,0.4336915158171666,0.4027777777777778,0.3680555555555556
230,2011-06-05,Egypt,South Africa,0,0,African Cup of Nations qualification,Cairo,Egypt,0,36,676,38,653,-2,23,D,1,1,0,70,65,68,68,111130,111130-12-156644,10,71,70,70,67,111099,111099-12-156644,8,-2,-2,-2,0,111130-12-156644,26.66666666666667,33.5,26.0,179.0,181.25,177.75,75.33333333333333,76.0,76.5,111099-12-156644,26.0,26.8,22.0,175.0,180.0,174.0,67.5,76.2,67.5,-0.13333333333333286,7.5,4.0,-1.0,6.25,3.75,-0.8666666666666742,8.5,9.0,0.5242431443949144,0.4196360646230117,0.4794520547945205,0.410958904109589
231,2011-06-05,Poland,Argentina,2,1,Friendly,Warsaw,Poland,0,71,449,5,1267,66,-818,W,0,1,0,74,74,73,70,1353,1353-12-156644,11,83,87,81,77,1369,1369-12-156644,18,-3,-17,-8,1,1353-12-156644,22.0,26.6,25.2,184.0,188.6,176.6,78.0,81.8,72.4,1369-12-156644,23.33333333333333,25.75,29.25,177.0,184.25,181.25,74.33333333333333,81.25,77.0,-3.75,3.2666666666666693,-4.050000000000002,-0.25,11.599999999999996,-4.650000000000006,-3.25,7.466666666666669,-4.599999999999994,0.05635472334739086,0.10869877576301419,0.20967741935483872,0.24193548387096775
232,2011-06-07,Australia,Serbia,0,0,Friendly,Melbourne,Australia,0,20,876,16,907,4,-31,D,1,1,0,72,70,70,67,1415,1415-12-156644,11,78,75,79,76,110082,110082-13-157186,6,-6,-8,-9,1,1415-12-156644,29.5,32.5,28.8,178.0,188.5,180.6,74.0,82.0,74.4,110082-13-157186,23.0,25.8,21.6,187.0,187.6,185.6,82.0,83.2,76.0,3.6999999999999993,9.5,7.199999999999998,-9.599999999999994,1.5,-5.0,-9.200000000000003,0.0,-1.5999999999999943,0.452495717392992,0.4336915158171666,0.4027777777777778,0.3680555555555556
233,2011-06-07,Brazil,Romania,1,0,Friendly,São Paulo,Brazil,0,3,1425,42,607,-39,818,W,0,1,0,83,82,80,83,1370,1370-12-156644,20,72,72,69,70,1356,1356-12-156644,10,12,11,11,1,1370-12-156644,22.33333333333333,29.2,23.0,174.66666666666663,181.6,181.0,63.66666666666666,76.0,73.0,1356-12-156644,24.5,27.0,25.25,183.5,189.4,178.25,77.5,83.0,74.25,-4.666666666666668,4.699999999999998,-2.25,-14.733333333333347,-1.9000000000000057,2.75,-19.333333333333336,-1.5,-1.25,0.6061324927806266,0.637188641660354,0.39603960396039606,0.43564356435643564
234,2011-06-07,Ecuador,Greece,1,1,Friendly,New York,USA,1,64,523,12,985,52,-462,D,1,0,0,71,71,71,63,111465,111465-12-156644,7,74,71,72,73,1338,1338-12-156644,13,-2,-8,-1,1,111465-12-156644,24.0,31.75,28.25,178.0,179.5,176.75,73.66666666666667,75.25,72.5,1338-12-156644,26.0,25.6,27.2,193.0,182.0,177.6,86.0,77.8,74.6,-1.6000000000000014,5.75,1.0500000000000007,-4.0,-13.5,-0.8499999999999943,-4.133333333333326,-10.75,-2.0999999999999943,-0.09517658923543292,-0.07779182369122853,-0.04411764705882353,-0.029411764705882353
235,2011-06-07,Japan,Czech Republic,0,0,Kirin Cup,Yokohama,Japan,0,14,961,32,722,-18,239,D,1,1,0,75,76,77,74,1411,1411-17-158729,5,75,72,74,75,1330,1330-13-157186,14,1,2,3,0,1411-17-158729,26.0,27.6,27.2,182.0,182.2,174.6,71.0,75.4,65.8,1330-13-157186,26.5,27.33333333333333,28.66666666666667,185.5,184.16666666666663,180.66666666666663,77.5,78.5,75.0,-1.333333333333332,1.1000000000000014,-1.4666666666666686,-2.166666666666657,-3.300000000000012,-6.066666666666663,-7.5,-2.0999999999999943,-9.200000000000003,0.4374149489119906,0.3648671319191778,0.36792452830188677,0.24528301886792453
236,2011-06-07,Paraguay,Bolivia,0,0,Copa Paz del Chaco,Luque,Paraguay,0,23,847,102,312,-79,535,D,1,1,0,74,79,73,70,1375,1375-13-157186,11,66,71,64,66,111451,111451-13-157186,2,13,-1,9,0,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,-0.8000000000000007,3.3000000000000007,6.25,10.400000000000006,0.8000000000000114,5.050000000000012,5.0,-0.7999999999999972,3.0999999999999943,0.11257079179864295,0.14258477293534286,0.04411764705882353,0.0661764705882353
237,2011-06-07,Russia,Cameroon,0,0,Friendly,Salzburg,Austria,1,18,896,49,572,-31,324,D,1,0,0,79,79,77,76,1357,1357-12-156644,12,76,74,72,73,1395,1395-12-156644,12,6,2,5,1,1357-12-156644,29.0,30.0,28.2,174.0,184.5,176.2,72.5,77.0,71.2,1395-12-156644,23.66666666666667,26.0,25.0,184.33333333333331,182.14285714285717,174.0,80.0,79.28571428571429,70.0,3.0,6.333333333333332,3.1999999999999997,-8.142857142857139,0.1666666666666572,2.1999999999999886,-6.785714285714293,-3.0,1.2000000000000028,0.3574157574800629,0.4407151219159058,0.3333333333333333,0.38405797101449274
238,2011-06-07,Sweden,Finland,5,0,UEFA Euro qualification,Solna,Sweden,0,28,802,81,416,-53,386,W,0,1,0,77,76,76,73,1363,1363-12-156644,11,70,66,70,67,1334,1334-12-156644,6,9,7,6,0,1363-12-156644,26.0,29.0,28.0,186.5,189.0,182.0,86.0,83.4,75.75,1334-12-156644,30.0,24.75,26.83333333333333,184.0,185.5,182.0,88.0,79.0,73.83333333333333,1.25,-1.0,1.166666666666668,1.0,5.0,0.0,7.0,-4.599999999999994,1.9166666666666716,0.3867309644673329,0.39752368694615636,0.4084507042253521,0.4225352112676056
239,2011-06-07,USA,Canada,2,0,Gold Cup,Detroit,USA,0,22,855,76,439,-54,416,W,0,1,0,74,72,72,69,1387,1387-12-156644,12,66,66,65,64,111455,111455-16-158159,5,8,3,7,0,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,111455-16-158159,23.33333333333333,28.75,27.0,185.33333333333331,184.5,173.25,80.0,78.0,71.75,-3.75,6.266666666666668,0.25,-5.0,-3.733333333333349,10.0,-5.0,-6.200000000000002,6.25,0.28309666900416597,0.16787740767214643,0.34951456310679613,0.21844660194174756
240,2011-06-07,Venezuela,Spain,0,3,Friendly,Puerto la Cruz,Venezuela,0,68,489,1,1857,67,-1368,L,2,1,0,71,74,69,70,111487,111487-13-157186,5,87,85,86,82,1362,1362-12-156644,20,-8,-15,-17,1,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,1362-12-156644,28.0,28.0,27.25,179.0,183.6,178.0,73.5,81.8,71.25,-5.0,0.0,0.14999999999999858,4.400000000000006,4.400000000000006,-3.5999999999999943,2.200000000000003,3.299999999999997,0.5499999999999972,-0.25558483431130324,-0.2997923636986513,-0.3225806451612903,-0.3387096774193548
241,2011-06-08,Uruguay,Netherlands,1,1,Friendly,Montevideo,Uruguay,0,7,1094,2,1702,5,-608,D,1,1,0,79,81,75,77,1377,1377-12-156644,12,83,81,82,74,105035,105035-12-156644,17,7,-4,-7,1,1377-12-156644,28.0,25.16666666666667,28.66666666666667,180.5,184.83333333333331,173.66666666666663,78.0,79.0,74.0,105035-12-156644,28.5,26.0,28.6,186.0,186.5,178.8,78.0,81.75,74.6,2.0,-3.333333333333332,0.06666666666666643,-6.0,-1.1666666666666572,-5.133333333333353,-3.75,1.0,-0.5999999999999943,0.10291284796891961,0.1439701925879097,0.06097560975609756,0.07926829268292683
242,2011-06-09,Poland,France,0,1,Friendly,Warsaw,Poland,0,71,449,19,883,52,-434,L,2,1,0,74,74,73,70,1353,1353-12-156644,11,83,82,81,82,1335,1335-12-156644,18,-8,-12,-8,1,1353-12-156644,22.0,26.6,25.2,184.0,188.6,176.6,78.0,81.8,72.4,1335-12-156644,27.0,27.4,26.5,182.5,185.4,181.25,75.0,79.4,75.5,-5.399999999999999,-0.3999999999999986,-1.3000000000000007,-1.4000000000000057,6.099999999999994,-4.650000000000006,-1.4000000000000057,6.799999999999998,-3.0999999999999943,0.05635472334739086,0.10869877576301419,0.20967741935483872,0.24193548387096775
243,2011-06-11,Mexico,Venezuela,0,3,Friendly,Las Vegas,USA,1,28,802,68,489,-40,313,L,2,0,0,76,75,72,74,1386,1386-12-156644,15,71,74,69,70,111487,111487-13-157186,5,5,0,3,1,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.66666666666666,77.0,69.25,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-5.0,4.75,-0.14999999999999858,-11.733333333333347,-7.25,1.3499999999999943,-16.133333333333333,-7.0,-2.549999999999997,0.3201044623218595,0.35241368121589606,0.3673469387755102,0.3520408163265306
244,2011-06-11,Paraguay,Romania,2,0,Friendly,Asunción,Paraguay,0,23,847,42,607,-19,240,W,0,1,0,74,79,73,70,1375,1375-13-157186,11,72,72,69,70,1356,1356-12-156644,10,9,-2,4,1,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,1356-12-156644,24.5,27.0,25.25,183.5,189.4,178.25,77.5,83.0,74.25,1.0,7.300000000000002,2.75,-0.4000000000000057,-1.6999999999999886,-2.4499999999999886,-2.0,1.7000000000000028,-4.650000000000006,0.11257079179864295,0.14258477293534286,0.04411764705882353,0.0661764705882353
245,2011-06-11,USA,Panama,1,2,Gold Cup,Tampa,USA,0,22,855,67,493,-45,362,L,2,1,0,74,72,72,69,1387,1387-12-156644,12,69,68,68,68,111475,111475-18-158904,1,4,1,4,0,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-2.0,-6.399999999999999,0.8500000000000014,-3.300000000000012,-5.400000000000006,3.25,-4.799999999999997,-9.200000000000003,3.200000000000003,0.3180676644267738,0.18407855663306474,0.3368421052631579,0.19473684210526315
246,2011-06-12,Mexico,Costa Rica,4,1,Gold Cup,Chicago,USA,1,28,802,56,541,-28,261,W,0,0,0,76,75,72,74,1386,1386-12-156644,15,73,69,73,73,1383,1383-08-155359,3,2,5,-1,0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.66666666666666,77.0,69.25,1383-08-155359,28.0,29.83333333333333,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.833333333333332,-0.25,0.5,-8.333333333333343,1.75,-6.25,-15.666666666666664,7.0,-8.5,0.3532700992702294,0.3840032586602068,0.37373737373737376,0.35858585858585856
247,2011-06-14,Canada,Panama,1,1,Gold Cup,Kansas City,USA,1,76,439,67,493,9,-54,D,1,0,0,66,66,65,64,111455,111455-16-158159,5,69,68,68,68,111475,111475-18-158904,1,-2,-4,-3,0,111455-16-158159,23.33333333333333,28.75,27.0,185.33333333333331,184.5,173.25,80.0,78.0,71.75,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-3.666666666666668,-7.25,0.6000000000000014,2.5333333333333314,-2.5,-6.75,2.200000000000003,-5.0,-3.049999999999997,-0.031147973423335935,0.016106507933646163,0.0,0.02857142857142857
248,2011-06-22,Colombia,Mexico,0,0,Friendly,Pereira,Colombia,0,50,564,28,802,22,-238,D,1,1,0,76,76,72,74,111109,111109-12-156644,6,76,75,72,74,1386,1386-12-156644,15,2,-1,0,1,111109-12-156644,25.0,29.75,25.25,179.66666666666663,181.5,180.75,73.66666666666667,78.5,81.0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.66666666666666,77.0,69.25,-2.75,6.75,-2.0,-1.0833333333333428,9.833333333333343,5.0,-3.3333333333333286,17.833333333333336,11.75,-0.0295850309151559,-0.05847025435789633,0.06896551724137931,0.04597701149425287
249,2011-06-22,USA,Panama,1,0,Gold Cup,Houston,USA,0,22,855,67,493,-45,362,W,0,1,0,74,72,72,69,1387,1387-12-156644,12,69,68,68,68,111475,111475-18-158904,1,4,1,4,0,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,-2.0,-6.399999999999999,0.8500000000000014,-3.300000000000012,-5.400000000000006,3.25,-4.799999999999997,-9.200000000000003,3.200000000000003,0.32479878327221645,0.13981730243321316,0.3333333333333333,0.17708333333333334
250,2011-06-23,Paraguay,Chile,0,0,Friendly,Asunción,Paraguay,0,23,847,13,967,10,-120,D,1,1,0,74,79,73,70,1375,1375-13-157186,11,76,74,74,70,111459,111459-12-156644,10,9,-4,-1,1,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,111459-12-156644,26.0,29.33333333333333,24.5,170.0,182.33333333333331,176.66666666666663,72.5,79.0,74.83333333333333,-1.333333333333332,5.800000000000002,3.5,6.666666666666656,11.800000000000011,-0.8666666666666458,2.0,6.700000000000002,-5.233333333333333,0.11257079179864295,0.14258477293534286,0.04411764705882353,0.0661764705882353
251,2011-06-25,Colombia,Senegal,2,0,Friendly,Medellín,Colombia,0,50,564,40,613,10,-49,W,0,1,0,76,76,72,74,111109,111109-12-156644,6,76,77,77,76,1667,1667-18-158904,7,0,-3,-5,1,111109-12-156644,25.0,29.75,25.25,179.66666666666663,181.5,180.75,73.66666666666667,78.5,81.0,1667-18-158904,22.0,27.0,27.0,180.0,185.6,181.5,74.25,78.6,74.5,-2.0,7.75,-1.75,-5.933333333333337,1.5,-0.75,-4.933333333333323,4.25,6.5,-0.0295850309151559,-0.05847025435789633,0.06896551724137931,0.04597701149425287
252,2011-06-25,Ecuador,Mexico,0,1,Friendly,Quito,Ecuador,0,64,523,28,802,36,-279,L,2,1,0,71,71,71,63,111465,111465-12-156644,7,76,75,72,74,1386,1386-12-156644,15,-3,-12,-1,1,111465-12-156644,24.0,31.75,28.25,178.0,179.5,176.75,73.66666666666667,75.25,72.5,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.66666666666666,77.0,69.25,-3.75,8.75,1.0,-2.75,7.833333333333344,1.0,-3.3333333333333286,14.583333333333336,3.25,-0.09517658923543292,-0.07779182369122853,-0.04411764705882353,-0.029411764705882353
253,2011-06-25,USA,Mexico,2,4,Gold Cup,Pasadena,USA,0,22,855,28,802,-6,53,L,2,1,0,74,72,72,69,1387,1387-12-156644,12,76,75,72,74,1386,1386-12-156644,15,-2,-6,0,0,1387-12-156644,25.0,29.6,27.25,179.5,181.6,183.25,73.0,73.8,78.0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.66666666666666,77.0,69.25,-2.75,6.600000000000001,0.0,-1.25,9.933333333333335,7.5,-4.0,13.133333333333333,8.75,0.357735506044564,0.15738723175686897,0.3402061855670103,0.18041237113402062
254,2011-06-27,Bolivia,Mexico,0,1,Friendly,Buenos Aires,Argentina,1,102,312,28,802,74,-490,L,2,0,0,66,71,64,66,111451,111451-13-157186,2,76,75,72,74,1386,1386-12-156644,15,-3,-9,-8,1,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.66666666666666,77.0,69.25,0.75,5.800000000000002,-5.5,0.25,6.933333333333337,-5.0,3.0,15.333333333333336,-2.75,-0.5306331183760232,-0.5071720057997234,-0.4897959183673469,-0.4489795918367347
255,2011-06-28,Peru,Senegal,1,0,Friendly,Lima,Peru,0,54,548,40,613,14,-65,W,0,1,0,70,69,70,66,111108,111108-12-156644,6,76,77,77,76,1667,1667-18-158904,7,-7,-11,-7,1,111108-12-156644,29.0,27.16666666666667,24.66666666666667,174.5,181.33333333333331,180.66666666666663,71.0,80.0,80.33333333333333,1667-18-158904,22.0,27.0,27.0,180.0,185.6,181.5,74.25,78.6,74.5,2.0,5.166666666666668,-2.333333333333332,-11.099999999999996,1.3333333333333428,-0.8333333333333428,-7.599999999999994,5.75,5.833333333333329,-0.2438940430267937,-0.20827077760071663,-0.24074074074074073,-0.23148148148148148
256,2011-07-01,Argentina,Bolivia,1,1,Copa América,La Plata,Argentina,0,5,1267,102,312,-97,955,D,1,1,0,83,87,81,77,1369,1369-12-156644,18,66,71,64,66,111451,111451-13-157186,2,21,6,17,0,1369-12-156644,23.33333333333333,25.75,29.25,177.0,184.25,181.25,74.33333333333333,81.25,77.0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,-5.466666666666669,-2.75,7.5,-1.5999999999999943,3.25,10.5,-1.6666666666666714,1.25,10.5,0.38626983358701567,0.3638356136069839,0.4230769230769231,0.42948717948717946
257,2011-07-02,Colombia,Costa Rica,1,0,Copa América,San Salvador de Jujuy,Argentina,1,50,564,56,541,-6,23,W,0,0,0,76,76,72,74,111109,111109-12-156644,6,73,69,73,73,1383,1383-08-155359,3,3,5,-1,0,111109-12-156644,25.0,29.75,25.25,179.66666666666663,181.5,180.75,73.66666666666667,78.5,81.0,1383-08-155359,28.0,29.83333333333333,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-4.833333333333332,1.75,-1.5,-0.3333333333333428,2.5,-1.25,-2.6666666666666567,8.5,3.25,0.02063874815051947,0.017552865039755446,0.07954545454545454,0.0625
258,2011-07-03,Brazil,Venezuela,0,0,Copa América,La Plata,Argentina,1,3,1425,68,489,-65,936,D,1,0,0,83,82,80,83,1370,1370-12-156644,20,71,74,69,70,111487,111487-13-157186,5,12,9,11,0,1370-12-156644,22.33333333333333,29.2,23.0,174.66666666666663,181.6,181.0,63.66666666666666,76.0,73.0,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,-5.666666666666668,6.199999999999998,-4.399999999999999,-8.733333333333348,-6.400000000000006,6.599999999999994,-13.133333333333333,-8.0,1.2000000000000028,0.5277845663022651,0.5573257810902742,0.38235294117647056,0.4215686274509804
