date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,home_rank,home_rank_pts,away_rank,away_rank_pts,rank_diff,rank_pts_diff,outcome,outcome_num,home_game,away_game,home_OVR,home_ATT,home_MID,home_DEF,home_team_id,home_team_uid,home_team_international_prestige,away_OVR,away_ATT,away_MID,away_DEF,away_team_id,away_team_uid,away_team_international_prestige,ATT_diff,DEF_diff,MID_diff,Friendly,team_uid_x,home_ATT_age,home_DEF_age,home_MID_age,home_ATT_ht,home_DEF_ht,home_MID_ht,home_ATT_wt,home_DEF_wt,home_MID_wt,team_uid_y,away_ATT_age,away_DEF_age,away_MID_age,away_ATT_ht,away_DEF_ht,away_MID_ht,away_ATT_wt,away_DEF_wt,away_MID_wt,ATT_age_diff,DEF_age_diff,MID_age_diff,ATT_ht_diff,DEF_ht_diff,MID_ht_diff,ATT_wt_diff,DEF_wt_diff,MID_wt_diff
2010-05-26,France,Costa Rica,2,1,Friendly,Lens,France,0,9,1044,40,710,-31,334,W,0,1,0,82,80,82,81,1335,1335-11-156279,19,73,69,73,73,1383,1383-08-155359,3,7,12,9,1,1335-11-156279,22.0,25.2,26.0,182.0,183.2,182.0,74.0,78.8,75.4,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-7.833333333333332,-2.8000000000000007,-0.75,2.0,4.199999999999989,0.0,-2.3333333333333286,8.799999999999997,-2.3499999999999943
2011-02-09,Venezuela,Costa Rica,2,2,Friendly,Puerto la Cruz,Venezuela,0,60,515,69,467,-9,48,D,1,1,0,71,74,69,70,111487,111487-13-157186,5,73,69,73,73,1383,1383-08-155359,3,1,1,-4,1,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.833333333333332,0.0,0.6499999999999986,8.0,4.400000000000006,-7.599999999999994,7.666666666666671,6.799999999999997,-5.950000000000003
2011-12-22,Venezuela,Costa Rica,0,2,Friendly,Barquisimeto,Venezuela,0,39,661,65,495,-26,166,L,2,1,0,71,74,69,70,111487,111487-13-157186,5,73,69,73,73,1383,1383-08-155359,3,1,1,-4,1,111487-13-157186,23.0,28.0,27.4,188.0,183.4,174.4,84.0,76.8,71.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.833333333333332,0.0,0.6499999999999986,8.0,4.400000000000006,-7.599999999999994,7.666666666666671,6.799999999999997,-5.950000000000003
2018-03-27,Tunisia,Costa Rica,1,0,Friendly,Nice,France,1,23,920,26,872,-3,48,W,0,0,0,73,75,71,71,1391,1391-09-155725,3,73,69,73,73,1383,1383-08-155359,3,2,2,-2,1,1391-09-155725,27.0,26.4,24.8,190.0,185.8,182.4,86.0,78.8,71.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-2.833333333333332,-1.6000000000000014,-1.9499999999999993,10.0,6.800000000000011,0.4000000000000057,9.666666666666671,8.799999999999997,-5.950000000000003
2010-06-01,Switzerland,Costa Rica,0,1,Friendly,Sion,Switzerland,0,24,866,40,710,-16,156,L,2,1,0,76,74,72,73,1364,1364-11-156279,11,73,69,73,73,1383,1383-08-155359,3,1,4,-1,1,1364-11-156279,29.5,27.2,24.75,188.5,187.0,180.5,80.0,81.8,75.5,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-0.33333333333333215,-0.8000000000000007,-2.0,8.5,8.0,-1.5,3.6666666666666714,11.799999999999997,-2.25
2010-08-11,Paraguay,Costa Rica,2,0,Friendly,Asunción,Paraguay,0,15,961,53,562,-38,399,W,0,1,0,74,79,73,70,1375,1375-13-157186,11,73,69,73,73,1383,1383-08-155359,3,6,1,0,1,1375-13-157186,28.0,31.8,28.0,189.0,181.8,175.8,81.0,79.2,69.6,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-1.8333333333333321,3.8000000000000007,1.25,9.0,2.8000000000000114,-6.199999999999989,4.666666666666671,9.200000000000003,-8.150000000000006
2011-07-07,Bolivia,Costa Rica,0,2,Copa América,San Salvador de Jujuy,Argentina,1,102,312,56,541,46,-229,L,2,0,0,66,71,64,66,111451,111451-13-157186,2,73,69,73,73,1383,1383-08-155359,3,-2,-3,-9,0,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-1.3333333333333321,0.8000000000000007,-5.0,1.0,-0.4000000000000057,-11.25,3.6666666666666714,6.0,-11.25
2012-11-14,Bolivia,Costa Rica,1,1,Friendly,Santa Cruz,Bolivia,0,51,585,64,509,-13,76,D,1,1,0,66,71,64,66,111451,111451-13-157186,2,73,69,73,73,1383,1383-08-155359,3,-2,-3,-9,1,111451-13-157186,28.5,28.8,21.75,181.0,178.6,170.75,80.0,76.0,66.5,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-1.3333333333333321,0.8000000000000007,-5.0,1.0,-0.4000000000000057,-11.25,3.6666666666666714,6.0,-11.25
2010-09-03,Panama,Costa Rica,2,2,Friendly,Panama City,Panama,0,97,314,53,562,44,-248,D,1,1,0,69,68,68,68,111475,111475-18-158904,1,73,69,73,73,1383,1383-08-155359,3,-5,-1,-5,1,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,6.166666666666668,-1.0,-0.3500000000000014,7.0,3.8000000000000114,-2.0,6.666666666666671,7.799999999999997,-2.950000000000003
2011-01-21,Panama,Costa Rica,1,1,UNCAF Cup,Panama City,Panama,0,67,475,69,467,-2,8,D,1,1,0,69,68,68,68,111475,111475-18-158904,1,73,69,73,73,1383,1383-08-155359,3,-5,-1,-5,0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,6.166666666666668,-1.0,-0.3500000000000014,7.0,3.8000000000000114,-2.0,6.666666666666671,7.799999999999997,-2.950000000000003
2011-11-11,Panama,Costa Rica,2,0,Friendly,Panama City,Panama,0,53,579,62,522,-9,57,W,0,1,0,69,68,68,68,111475,111475-18-158904,1,73,69,73,73,1383,1383-08-155359,3,-5,-1,-5,1,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,6.166666666666668,-1.0,-0.3500000000000014,7.0,3.8000000000000114,-2.0,6.666666666666671,7.799999999999997,-2.950000000000003
2013-02-06,Panama,Costa Rica,2,2,FIFA World Cup qualification,Panama City,Panama,0,46,594,66,515,-20,79,D,1,1,0,69,68,68,68,111475,111475-18-158904,1,73,69,73,73,1383,1383-08-155359,3,-5,-1,-5,0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,6.166666666666668,-1.0,-0.3500000000000014,7.0,3.8000000000000114,-2.0,6.666666666666671,7.799999999999997,-2.950000000000003
2015-03-31,Panama,Costa Rica,2,1,Friendly,Panama City,Panama,0,61,557,13,1095,48,-538,W,0,1,0,69,68,68,68,111475,111475-18-158904,1,73,69,73,73,1383,1383-08-155359,3,-5,-1,-5,1,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,6.166666666666668,-1.0,-0.3500000000000014,7.0,3.8000000000000114,-2.0,6.666666666666671,7.799999999999997,-2.950000000000003
2017-01-22,Panama,Costa Rica,1,0,UNCAF Cup,Panama City,Panama,0,63,551,18,971,45,-420,W,0,1,0,69,68,68,68,111475,111475-18-158904,1,73,69,73,73,1383,1383-08-155359,3,-5,-1,-5,0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,6.166666666666668,-1.0,-0.3500000000000014,7.0,3.8000000000000114,-2.0,6.666666666666671,7.799999999999997,-2.950000000000003
2017-10-10,Panama,Costa Rica,2,1,FIFA World Cup qualification,Panama City,Panama,0,60,618,21,936,39,-318,W,0,1,0,69,68,68,68,111475,111475-18-158904,1,73,69,73,73,1383,1383-08-155359,3,-5,-1,-5,0,111475-18-158904,36.0,27.0,26.4,187.0,182.8,180.0,83.0,77.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,6.166666666666668,-1.0,-0.3500000000000014,7.0,3.8000000000000114,-2.0,6.666666666666671,7.799999999999997,-2.950000000000003
2013-05-28,Canada,Costa Rica,0,1,Friendly,Edmonton,Canada,0,80,457,48,616,32,-159,L,2,1,0,66,66,65,64,111455,111455-16-158159,5,73,69,73,73,1383,1383-08-155359,3,-7,-5,-8,1,111455-16-158159,23.333333333333332,28.75,27.0,185.33333333333334,184.5,173.25,80.0,78.0,71.75,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.5,0.75,0.25,5.333333333333343,5.5,-8.75,3.6666666666666714,8.0,-6.0
2015-07-14,Canada,Costa Rica,0,0,Gold Cup,Toronto,Canada,0,103,328,41,695,62,-367,D,1,1,0,66,66,65,64,111455,111455-16-158159,5,73,69,73,73,1383,1383-08-155359,3,-7,-5,-8,0,111455-16-158159,23.333333333333332,28.75,27.0,185.33333333333334,184.5,173.25,80.0,78.0,71.75,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.5,0.75,0.25,5.333333333333343,5.5,-8.75,3.6666666666666714,8.0,-6.0
2011-06-12,Mexico,Costa Rica,4,1,Gold Cup,Chicago,USA,1,28,802,56,541,-28,261,W,0,0,0,76,75,72,74,1386,1386-12-156644,15,73,69,73,73,1383,1383-08-155359,3,2,5,-1,0,1386-12-156644,23.0,27.75,27.25,171.66666666666666,180.75,175.75,60.666666666666664,77.0,69.25,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.833333333333332,-0.25,0.5,-8.333333333333343,1.75,-6.25,-15.666666666666664,7.0,-8.5
2011-07-11,Argentina,Costa Rica,3,0,Copa América,Córdoba,Argentina,0,5,1267,56,541,-51,726,W,0,1,0,83,87,81,77,1369,1369-12-156644,18,73,69,73,73,1383,1383-08-155359,3,14,8,8,0,1369-12-156644,23.333333333333332,25.75,29.25,177.0,184.25,181.25,74.33333333333333,81.25,77.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.5,-2.25,2.5,-3.0,5.25,-0.75,-2.0,11.25,-0.75
2011-07-02,Colombia,Costa Rica,1,0,Copa América,San Salvador de Jujuy,Argentina,1,50,564,56,541,-6,23,W,0,0,0,76,76,72,74,111109,111109-12-156644,6,73,69,73,73,1383,1383-08-155359,3,3,5,-1,0,111109-12-156644,25.0,29.75,25.25,179.66666666666666,181.5,180.75,73.66666666666667,78.5,81.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-4.833333333333332,1.75,-1.5,-0.3333333333333428,2.5,-1.25,-2.666666666666657,8.5,3.25
2010-10-08,Peru,Costa Rica,2,0,Friendly,Lima,Peru,0,39,726,53,562,-14,164,W,0,1,0,70,69,70,66,111108,111108-12-156644,6,73,69,73,73,1383,1383-08-155359,3,-4,-3,-3,1,111108-12-156644,29.0,27.166666666666668,24.666666666666668,174.5,181.33333333333334,180.66666666666666,71.0,80.0,80.33333333333333,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-0.8333333333333321,-0.8333333333333321,-2.083333333333332,-5.5,2.333333333333343,-1.3333333333333428,-5.333333333333329,10.0,2.5833333333333286
2012-02-29,Wales,Costa Rica,0,1,Friendly,Cardiff,Wales,0,42,635,63,539,-21,96,L,2,1,0,73,70,75,72,1367,1367-14-157655,8,73,69,73,73,1383,1383-08-155359,3,-3,3,2,1,1367-14-157655,23.5,26.8,23.5,186.0,184.8,178.5,86.5,79.8,70.5,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.333333333333332,-1.1999999999999993,-3.25,6.0,5.800000000000011,-3.5,10.166666666666671,9.799999999999997,-7.25
2011-09-02,USA,Costa Rica,0,1,Friendly,Carson,USA,0,28,791,60,530,-32,261,L,2,1,0,74,74,74,72,1387,1387-13-157186,12,73,69,73,73,1383,1383-08-155359,3,1,3,1,1,1387-13-157186,26.0,27.6,27.25,182.0,186.8,185.25,82.0,81.0,82.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-3.833333333333332,-0.3999999999999986,0.5,2.0,7.800000000000011,3.25,5.666666666666671,11.0,4.25
2012-09-11,Mexico,Costa Rica,1,0,FIFA World Cup qualification,Mexico City,Mexico,0,21,845,66,487,-45,358,W,0,1,0,75,77,75,73,1386,1386-13-157186,15,73,69,73,73,1383,1383-08-155359,3,4,4,2,0,1386-13-157186,26.0,26.8,25.25,177.0,181.4,173.25,66.5,79.6,67.5,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-3.833333333333332,-1.1999999999999993,-1.5,-3.0,2.4000000000000057,-8.75,-9.833333333333329,9.599999999999994,-10.25
2011-09-06,Ecuador,Costa Rica,4,0,Friendly,Quito,Ecuador,0,66,491,60,530,6,-39,W,0,1,0,72,72,73,66,111465,111465-13-157186,7,73,69,73,73,1383,1383-08-155359,3,-1,-3,0,1,111465-13-157186,23.666666666666668,26.5,26.75,174.33333333333334,180.0,180.25,74.33333333333333,74.25,75.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.166666666666664,-1.5,0.0,-5.666666666666657,1.0,-1.75,-2.0,4.25,-2.75
2013-03-22,USA,Costa Rica,1,0,FIFA World Cup qualification,Commerce City,USA,0,33,733,53,577,-20,156,W,0,1,0,74,75,74,73,1387,1387-14-157655,12,73,69,73,73,1383,1383-08-155359,3,2,4,1,0,1387-14-157655,26.333333333333332,27.0,29.0,183.0,186.8,184.0,78.33333333333333,81.2,78.66666666666667,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-3.5,-1.0,2.25,3.0,7.800000000000011,2.0,2.0,11.200000000000003,0.9166666666666714
2013-07-16,USA,Costa Rica,1,0,Gold Cup,East Hartford,USA,0,22,865,39,688,-17,177,W,0,1,0,74,75,74,73,1387,1387-14-157655,12,73,69,73,73,1383,1383-08-155359,3,2,4,1,0,1387-14-157655,26.333333333333332,27.0,29.0,183.0,186.8,184.0,78.33333333333333,81.2,78.66666666666667,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-3.5,-1.0,2.25,3.0,7.800000000000011,2.0,2.0,11.200000000000003,0.9166666666666714
2014-01-22,Chile,Costa Rica,4,0,Friendly,Coquimbo,Chile,0,15,1005,32,743,-17,262,W,0,1,0,76,76,75,71,111459,111459-14-157655,10,73,69,73,73,1383,1383-08-155359,3,3,2,2,1,111459-14-157655,23.5,25.75,26.2,173.0,178.5,173.6,66.0,77.75,70.4,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.333333333333332,-2.25,-0.5500000000000007,-7.0,-0.5,-8.400000000000006,-10.333333333333329,7.75,-7.349999999999994
2013-06-11,Mexico,Costa Rica,0,0,FIFA World Cup qualification,Mexico City,Mexico,0,17,928,48,617,-31,311,D,1,1,0,75,79,73,74,1386,1386-14-157655,15,73,69,73,73,1383,1383-08-155359,3,6,5,0,0,1386-14-157655,27.0,26.5,23.666666666666668,177.0,181.0,175.0,66.0,71.83333333333333,69.66666666666667,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-2.833333333333332,-1.5,-3.083333333333332,-3.0,2.0,-7.0,-10.333333333333329,1.8333333333333286,-8.083333333333329
2013-11-19,Australia,Costa Rica,1,0,Friendly,Sydney,Australia,0,57,564,31,744,26,-180,W,0,1,0,69,71,70,65,1415,1415-14-157655,11,73,69,73,73,1383,1383-08-155359,3,-2,-4,-3,1,1415-14-157655,25.0,24.0,27.333333333333332,180.0,186.0,178.33333333333334,77.0,82.0,75.83333333333333,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-4.833333333333332,-4.0,0.5833333333333321,0.0,7.0,-3.666666666666657,0.6666666666666714,12.0,-1.9166666666666714
2014-06-14,Uruguay,Costa Rica,1,3,FIFA World Cup,Fortaleza,Brazil,1,7,1147,28,762,-21,385,L,2,0,0,76,75,74,77,1377,1377-15-158005,14,73,69,73,73,1383,1383-08-155359,3,2,8,1,0,1377-15-158005,24.0,26.6,28.5,180.0,182.8,171.5,70.0,75.8,74.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-5.833333333333332,-1.3999999999999986,1.75,0.0,3.8000000000000114,-10.5,-6.333333333333329,5.799999999999997,-3.75
2014-11-13,Uruguay,Costa Rica,3,3,Friendly,Montevideo,Uruguay,0,8,1184,16,974,-8,210,D,1,1,0,76,75,74,77,1377,1377-15-158005,14,73,69,73,73,1383,1383-08-155359,3,2,8,1,1,1377-15-158005,24.0,26.6,28.5,180.0,182.8,171.5,70.0,75.8,74.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-5.833333333333332,-1.3999999999999986,1.75,0.0,3.8000000000000114,-10.5,-6.333333333333329,5.799999999999997,-3.75
2014-06-20,Italy,Costa Rica,0,1,FIFA World Cup,Recife,Brazil,1,9,1104,28,762,-19,342,L,2,0,0,79,78,77,81,1343,1343-15-158005,18,73,69,73,73,1383,1383-08-155359,3,5,12,4,0,1343-15-158005,26.0,29.5,26.0,181.66666666666666,190.5,182.5,75.0,80.5,74.75,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-3.833333333333332,1.5,-0.75,1.6666666666666572,11.5,0.5,-1.3333333333333286,10.5,-3.0
2014-07-05,Netherlands,Costa Rica,0,0,FIFA World Cup,Salvador,Brazil,1,15,981,28,762,-13,219,D,1,0,0,80,81,80,78,105035,105035-15-158005,17,73,69,73,73,1383,1383-08-155359,3,8,9,7,0,105035-15-158005,26.0,23.75,26.5,180.66666666666666,185.5,174.75,79.0,77.5,71.25,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-3.833333333333332,-4.25,-0.25,0.6666666666666572,6.5,-7.25,2.6666666666666714,7.5,-6.5
2014-10-14,Korea Republic,Costa Rica,1,3,Friendly,Seoul,Korea Republic,0,63,501,15,988,48,-487,L,2,1,0,70,72,69,70,974,974-15-158005,11,73,69,73,73,1383,1383-08-155359,3,-1,1,-4,1,974-15-158005,24.0,27.0,23.0,182.0,184.0,182.6,71.0,76.8,74.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-5.833333333333332,-1.0,-3.75,2.0,5.0,0.5999999999999943,-5.333333333333329,6.799999999999997,-2.950000000000003
2015-06-06,Colombia,Costa Rica,1,0,Friendly,Buenos Aires,Argentina,1,4,1435,14,1056,-10,379,W,0,0,0,78,82,76,75,111109,111109-16-158159,15,73,69,73,73,1383,1383-08-155359,3,9,6,3,1,111109-16-158159,29.0,24.8,26.75,179.5,180.2,182.75,79.5,77.2,80.25,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-0.8333333333333321,-3.1999999999999993,0.0,-0.5,1.1999999999999886,0.75,3.1666666666666714,7.200000000000003,2.5
2015-06-11,Spain,Costa Rica,2,1,Friendly,León,Spain,0,10,1147,14,1056,-4,91,W,0,1,0,84,83,85,84,1362,1362-16-158159,19,73,69,73,73,1383,1383-08-155359,3,10,15,12,1,1362-16-158159,24.0,29.4,28.5,171.5,182.2,176.25,66.5,76.8,71.25,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-5.833333333333332,1.3999999999999986,1.75,-8.5,3.1999999999999886,-5.75,-9.833333333333329,6.799999999999997,-6.5
2015-06-27,Mexico,Costa Rica,2,2,Friendly,Orlando,USA,1,23,926,14,1056,9,-130,D,1,0,0,76,77,75,76,1386,1386-16-158159,14,73,69,73,73,1383,1383-08-155359,3,4,7,2,1,1386-16-158159,27.333333333333332,29.333333333333332,26.5,181.33333333333334,183.5,176.0,74.0,77.16666666666667,69.5,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-2.5,1.3333333333333321,-0.25,1.3333333333333428,4.5,-6.0,-2.3333333333333286,7.166666666666671,-8.25
2015-07-19,Mexico,Costa Rica,1,0,Gold Cup,East Rutherford,USA,1,40,697,41,695,-1,2,W,0,0,0,76,77,75,76,1386,1386-16-158159,14,73,69,73,73,1383,1383-08-155359,3,4,7,2,0,1386-16-158159,27.333333333333332,29.333333333333332,26.5,181.33333333333334,183.5,176.0,74.0,77.16666666666667,69.5,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-2.5,1.3333333333333321,-0.25,1.3333333333333428,4.5,-6.0,-2.3333333333333286,7.166666666666671,-8.25
2016-10-09,Russia,Costa Rica,3,4,Friendly,Krasnodar,Russia,0,38,685,18,943,20,-258,L,2,1,0,76,76,76,74,1357,1357-17-158729,6,73,69,73,73,1383,1383-08-155359,3,3,5,3,1,1357-17-158729,24.0,28.6,25.8,183.0,186.2,183.4,74.0,79.2,75.6,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-5.833333333333332,0.6000000000000014,-0.9499999999999993,3.0,7.199999999999989,1.4000000000000057,-2.3333333333333286,9.200000000000003,-2.1500000000000057
2016-06-11,Colombia,Costa Rica,2,3,Copa América,Houston,USA,1,3,1328,23,853,-20,475,L,2,0,0,78,79,79,76,111109,111109-17-158729,7,73,69,73,73,1383,1383-08-155359,3,6,7,6,0,111109-17-158729,29.0,28.0,27.2,181.0,179.6,182.8,77.0,75.4,79.8,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-0.8333333333333321,0.0,0.4499999999999993,1.0,0.5999999999999943,0.8000000000000114,0.6666666666666714,5.400000000000006,2.049999999999997
2016-06-07,USA,Costa Rica,4,0,Copa América,Chicago,USA,0,31,803,23,853,8,-50,W,0,1,0,75,75,76,76,1387,1387-17-158729,6,73,69,73,73,1383,1383-08-155359,3,2,7,3,0,1387-17-158729,26.0,27.333333333333332,27.428571428571427,183.0,185.66666666666666,182.57142857142858,79.0,78.0,76.57142857142857,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-3.833333333333332,-0.6666666666666679,0.678571428571427,3.0,6.666666666666657,0.5714285714285836,2.6666666666666714,8.0,-1.1785714285714306
2017-03-24,Mexico,Costa Rica,2,0,FIFA World Cup qualification,Mexico City,Mexico,0,17,1001,18,971,-1,30,W,0,1,0,78,79,78,74,1386,1386-17-158729,7,73,69,73,73,1383,1383-08-155359,3,6,5,5,0,1386-17-158729,29.0,26.166666666666668,26.0,177.0,183.33333333333334,177.5,74.33333333333333,76.83333333333333,70.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-0.8333333333333321,-1.8333333333333321,-0.75,-3.0,4.333333333333343,-4.5,-2.0,6.833333333333329,-7.75
2017-07-22,USA,Costa Rica,2,0,Gold Cup,Arlington,USA,0,35,752,26,839,9,-87,W,0,1,0,75,75,77,74,1387,1387-18-158904,6,73,69,73,73,1383,1383-08-155359,3,2,5,4,0,1387-18-158904,23.0,28.0,28.75,178.33333333333334,182.75,184.25,75.66666666666667,77.25,78.0,1383-08-155359,28.0,29.833333333333332,26.75,179.0,180.0,182.0,70.0,76.33333333333333,77.75,-6.833333333333332,0.0,2.0,-1.6666666666666572,3.75,2.25,-0.6666666666666572,7.25,0.25
