date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2011-06-04 00:00:00,USA,Spain,0,4,Friendly,Foxborough,USA,False
2011-06-04 00:00:00,Zambia,Mozambique,3,0,African Cup of Nations qualification,Lusaka,Zambia,False
2011-06-05 00:00:00,Angola,Kenya,1,0,African Cup of Nations qualification,Luanda,Angola,False
2011-06-05 00:00:00,Australia,New Zealand,3,0,Friendly,Adelaide,Australia,False
2011-06-05 00:00:00,Benin,Ivory Coast,2,6,African Cup of Nations qualification,Cotonou,Benin,False
2011-06-05 00:00:00,Botswana,Malawi,0,0,African Cup of Nations qualification,Gaborone,Botswana,False
2011-06-05 00:00:00,Burundi,Rwanda,3,1,African Cup of Nations qualification,Bujumbura,Burundi,False
2011-06-05 00:00:00,China,Uzbekistan,1,0,Friendly,Guangzhou,China,False
2011-06-05 00:00:00,Comoros,Libya,1,1,African Cup of Nations qualification,Mitsamiouli,Comoros,False
2011-06-05 00:00:00,Costa Rica,Cuba,5,0,Gold Cup,Arlington,USA,True
2011-06-05 00:00:00,Egypt,South Africa,0,0,African Cup of Nations qualification,Cairo,Egypt,False
2011-06-05 00:00:00,Ethiopia,Nigeria,2,2,African Cup of Nations qualification,Addis Ababa,Ethiopia,False
2011-06-05 00:00:00,Guinea,Madagascar,4,1,African Cup of Nations qualification,Conakry,Guinea,False
2011-06-05 00:00:00,Liberia,Cape Verde,1,0,African Cup of Nations qualification,Paynesville,Liberia,False
2011-06-05 00:00:00,Mauritius,Congo DR,1,2,African Cup of Nations qualification,Mapou,Mauritius,False
2011-06-05 00:00:00,Mexico,El Salvador,5,0,Gold Cup,Arlington,USA,True
2011-06-05 00:00:00,Poland,Argentina,2,1,Friendly,Warsaw,Poland,False
2011-06-05 00:00:00,Swaziland,Sudan,1,2,African Cup of Nations qualification,Lobamba,Swaziland,False
2011-06-05 00:00:00,Tunisia,Chad,5,0,African Cup of Nations qualification,Sousse,Tunisia,False
2011-06-05 00:00:00,Zimbabwe,Mali,2,1,African Cup of Nations qualification,Harare,Zimbabwe,False
2011-06-06 00:00:00,Honduras,Guatemala,0,0,Gold Cup,Carson,USA,True
2011-06-06 00:00:00,Jamaica,Grenada,4,0,Gold Cup,Carson,USA,True
2011-06-06 00:00:00,Ukraine,France,1,4,Friendly,Donets'k,Ukraine,False
2011-06-07 00:00:00,Australia,Serbia,0,0,Friendly,Melbourne,Australia,False
2011-06-07 00:00:00,Austria,Latvia,3,1,Friendly,Graz,Austria,False
2011-06-07 00:00:00,Azerbaijan,Germany,1,3,UEFA Euro qualification,Baku,Azerbaijan,False
2011-06-07 00:00:00,Belarus,Luxembourg,2,0,UEFA Euro qualification,Minsk,Belarus,False
2011-06-07 00:00:00,Bosnia-Herzegovina,Albania,2,0,UEFA Euro qualification,Zenica,Bosnia-Herzegovina,False
2011-06-07 00:00:00,Brazil,Romania,1,0,Friendly,São Paulo,Brazil,False
2011-06-07 00:00:00,Ecuador,Greece,1,1,Friendly,New York,USA,True
2011-06-07 00:00:00,Faroe Islands,Estonia,2,0,UEFA Euro qualification,Toftir,Faroe Islands,False
2011-06-07 00:00:00,Gabon,Gambia,0,1,Friendly,Franceville,Gabon,False
2011-06-07 00:00:00,Italy,Ireland,0,2,Friendly,Liège,Belgium,True
2011-06-07 00:00:00,Japan,Czech Republic,0,0,Kirin Cup,Yokohama,Japan,False
2011-06-07 00:00:00,Korea Republic,Ghana,2,1,Friendly,Jeonju,Korea Republic,False
2011-06-07 00:00:00,Norway,Lithuania,1,0,Friendly,Oslo,Norway,False
2011-06-07 00:00:00,Panama,Guadeloupe,3,2,Gold Cup,Detroit,USA,True
2011-06-07 00:00:00,Paraguay,Bolivia,0,0,Copa Paz del Chaco,Luque,Paraguay,False
2011-06-07 00:00:00,Russia,Cameroon,0,0,Friendly,Salzburg,Austria,True
2011-06-07 00:00:00,San Marino,Hungary,0,3,UEFA Euro qualification,Serravalle,San Marino,False
2011-06-07 00:00:00,Sweden,Finland,5,0,UEFA Euro qualification,Solna,Sweden,False
2011-06-07 00:00:00,USA,Canada,2,0,Gold Cup,Detroit,USA,False
2011-06-07 00:00:00,Venezuela,Spain,0,3,Friendly,Puerto la Cruz,Venezuela,False
2011-06-08 00:00:00,China,Korea DPR,2,0,Friendly,Guiyang,China,False
2011-06-08 00:00:00,Uruguay,Netherlands,1,1,Friendly,Montevideo,Uruguay,False
2011-06-09 00:00:00,Costa Rica,El Salvador,1,1,Gold Cup,Charlotte,USA,True
2011-06-09 00:00:00,Cuba,Mexico,0,5,Gold Cup,Charlotte,USA,True
2011-06-09 00:00:00,Poland,France,0,1,Friendly,Warsaw,Poland,False
2011-06-10 00:00:00,Grenada,Honduras,1,7,Gold Cup,Miami,USA,True
2011-06-10 00:00:00,Jamaica,Guatemala,2,0,Gold Cup,Miami,USA,True
2011-06-11 00:00:00,Canada,Guadeloupe,1,0,Gold Cup,Tampa,USA,True
2011-06-11 00:00:00,Mexico,Venezuela,0,3,Friendly,Las Vegas,USA,True
2011-06-11 00:00:00,Paraguay,Romania,2,0,Friendly,Asunción,Paraguay,False
2011-06-11 00:00:00,USA,Panama,1,2,Gold Cup,Tampa,USA,False
2011-06-12 00:00:00,El Salvador,Cuba,6,1,Gold Cup,Chicago,USA,True
2011-06-12 00:00:00,Mexico,Costa Rica,4,1,Gold Cup,Chicago,USA,True
2011-06-13 00:00:00,Guatemala,Grenada,4,0,Gold Cup,Harrison,USA,True
2011-06-13 00:00:00,Honduras,Jamaica,0,1,Gold Cup,Harrison,USA,True
2011-06-14 00:00:00,Canada,Panama,1,1,Gold Cup,Kansas City,USA,True
2011-06-14 00:00:00,USA,Guadeloupe,1,0,Gold Cup,Kansas City,USA,False
2011-06-15 00:00:00,Montserrat,Belize,2,5,FIFA World Cup qualification,Couva,Trinidad and Tobago,True
2011-06-18 00:00:00,Costa Rica,Honduras,1,1,Gold Cup,East Rutherford,USA,True
2011-06-18 00:00:00,Malaysia,Burma,2,0,Friendly,Kota Baharu,Malaysia,False
2011-06-18 00:00:00,Mexico,Guatemala,2,1,Gold Cup,East Rutherford,USA,True
2011-06-19 00:00:00,Anguilla,Virgin Islands,0,0,Friendly,The Valley,Anguilla,False
2011-06-19 00:00:00,Panama,El Salvador,1,1,Gold Cup,Washington,USA,True
2011-06-19 00:00:00,USA,Jamaica,2,0,Gold Cup,Washington,USA,False
2011-06-20 00:00:00,Argentina,Albania,4,0,Friendly,Buenos Aires,Argentina,False
2011-06-22 00:00:00,Colombia,Mexico,0,0,Friendly,Pereira,Colombia,False
2011-06-22 00:00:00,Honduras,Mexico,0,2,Gold Cup,Houston,USA,True
2011-06-22 00:00:00,USA,Panama,1,0,Gold Cup,Houston,USA,False
2011-06-23 00:00:00,Paraguay,Chile,0,0,Friendly,Asunción,Paraguay,False
2011-06-25 00:00:00,Colombia,Senegal,2,0,Friendly,Medellín,Colombia,False
2011-06-25 00:00:00,Ecuador,Mexico,0,1,Friendly,Quito,Ecuador,False
2011-06-25 00:00:00,Kenya,Sudan,1,2,Friendly,Nairobi,Kenya,False
2011-06-25 00:00:00,USA,Mexico,2,4,Gold Cup,Pasadena,USA,False
2011-06-26 00:00:00,Rhodes,Greenland,2,1,Island Games,Brading,England,True
2011-06-26 00:00:00,Jersey,Menorca,2,0,Island Games,Cowes,England,True
2011-06-26 00:00:00,Alderney,Gibraltar,1,6,Island Games,Newport,England,True
2011-06-26 00:00:00,Isle of Wight,Ynys Môn,4,0,Island Games,Newport,England,False
2011-06-26 00:00:00,Gotland,Isle of Man,2,4,Island Games,Cowes,England,True
2011-06-26 00:00:00,Guersney,Falkland Islands,5,0,Island Games,Brading,England,True
2011-06-26 00:00:00,Åland Islands,Saare County,3,3,Island Games,East Cowes,England,True
2011-06-27 00:00:00,Bolivia,Mexico,0,1,Friendly,Buenos Aires,Argentina,True
2011-06-27 00:00:00,Greenland,Menorca,2,3,Island Games,East Cowes,England,True
2011-06-27 00:00:00,Jersey,Rhodes,2,0,Island Games,Newport,England,True
2011-06-27 00:00:00,Isle of Wight,Alderney,4,0,Island Games,Cowes,England,False
2011-06-27 00:00:00,Gibraltar,Ynys Môn,6,3,Island Games,Brading,England,True
2011-06-27 00:00:00,Isle of Man,Falkland Islands,6,0,Island Games,Rookley,England,True
2011-06-27 00:00:00,Gotland,Guersney,2,5,Island Games,Freshwater,England,True
2011-06-27 00:00:00,Western Isles,Åland Islands,0,2,Island Games,Newport,England,True
2011-06-28 00:00:00,Peru,Senegal,1,0,Friendly,Lima,Peru,False
2011-06-28 00:00:00,Greenland,Jersey,1,2,Island Games,Freshwater,England,True
2011-06-28 00:00:00,Alderney,Ynys Môn,0,5,Island Games,Shanklin,England,True
2011-06-28 00:00:00,Isle of Wight,Gibraltar,3,2,Island Games,East Cowes,England,False
2011-06-28 00:00:00,Guersney,Isle of Man,2,1,Island Games,East Cowes,England,True
2011-06-28 00:00:00,Falkland Islands,Gotland,1,6,Island Games,Oakfield,England,True
2011-06-28 00:00:00,Saare County,Western Isles,2,0,Island Games,Cowes,England,True
2011-06-29 00:00:00,Afghanistan,Palestine,0,2,FIFA World Cup qualification,Tursunzoda,Tajikistan,True
2011-06-29 00:00:00,Bangladesh,Pakistan,3,0,FIFA World Cup qualification,Dhaka,Bangladesh,False
2011-06-29 00:00:00,Cambodia,Laos,4,2,FIFA World Cup qualification,Phnom Penh,Cambodia,False
2011-06-29 00:00:00,Iraq,Syria,1,2,Friendly,Arbil,Iraq,False
2011-06-29 00:00:00,Malaysia,Taiwan,2,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
2011-06-29 00:00:00,Mongolia,Burma,1,0,FIFA World Cup qualification,Ulaanbaatar,Mongolia,False
2011-06-29 00:00:00,Nepal,East Timor,2,1,FIFA World Cup qualification,Kathmandu,Nepal,False
2011-06-29 00:00:00,Sri Lanka,Philippines,1,1,FIFA World Cup qualification,Colombo,Sri Lanka,False
2011-06-29 00:00:00,Vietnam,Macau,6,0,FIFA World Cup qualification,Ho Chi Minh City,Vietnam,False
2011-06-30 00:00:00,Alderney,Falkland Islands,0,3,Island Games,Shanklin,England,True
2011-06-30 00:00:00,Greenland,Western Isles,1,0,Island Games,Shanklin,England,True
2011-06-30 00:00:00,Gotland,Ynys Môn,1,2,Island Games,Freshwater,England,True
2011-06-30 00:00:00,Isle of Man,Menorca,2,2,Island Games,Cowes,England,True
2011-06-30 00:00:00,Saare County,Gibraltar,0,4,Island Games,Brading,England,True
2011-06-30 00:00:00,Isle of Wight,Jersey,1,0,Island Games,Cowes,England,False
2011-06-30 00:00:00,Guersney,Åland Islands,3,2,Island Games,Brading,England,True
2011-07-01 00:00:00,Argentina,Bolivia,1,1,Copa América,La Plata,Argentina,False
2011-07-01 00:00:00,Jersey,Åland Islands,5,1,Island Games,Brading,England,True
2011-07-01 00:00:00,Isle of Wight,Guersney,4,2,Island Games,Newport,England,False
2011-07-02 00:00:00,Colombia,Costa Rica,1,0,Copa América,San Salvador de Jujuy,Argentina,True
2011-07-02 00:00:00,Lebanon,Kuwait,0,6,Friendly,Beirut,Lebanon,False
2011-07-02 00:00:00,Nepal,East Timor,5,0,FIFA World Cup qualification,Kathmandu,Nepal,False
2011-07-02 00:00:00,Turks and Caicos Islands,Bahamas,0,4,FIFA World Cup qualification,Providenciales,Turks and Caicos Islands,False
2011-07-03 00:00:00,Brazil,Venezuela,0,0,Copa América,La Plata,Argentina,True
2011-07-03 00:00:00,Burma,Mongolia,2,0,FIFA World Cup qualification,Rangoon,Burma,False
2011-07-03 00:00:00,Laos,Cambodia,6,2,FIFA World Cup qualification,Vientiane,Laos,False
2011-07-03 00:00:00,Macau,Vietnam,1,7,FIFA World Cup qualification,Macau,Macau,False
2011-07-03 00:00:00,Pakistan,Bangladesh,0,0,FIFA World Cup qualification,Lahore,Pakistan,False
2011-07-03 00:00:00,Palestine,Afghanistan,1,1,FIFA World Cup qualification,al-Ramm,Palestine,False
2011-07-03 00:00:00,Paraguay,Ecuador,0,0,Copa América,Santa Fe,Argentina,True
2011-07-03 00:00:00,Philippines,Sri Lanka,4,0,FIFA World Cup qualification,Manila,Philippines,False
2011-07-03 00:00:00,Virgin Islands,British Virgin Islands,2,0,FIFA World Cup qualification,Charlotte Amalie,Virgin Islands,False
2011-07-04 00:00:00,Chile,Mexico,2,1,Copa América,San Juan,Argentina,True
2011-07-04 00:00:00,Uruguay,Peru,1,1,Copa América,San Juan,Argentina,True
2011-07-05 00:00:00,Jordan,Syria,1,3,Friendly,Istanbul,Turkey,True
2011-07-06 00:00:00,Argentina,Colombia,0,0,Copa América,Santa Fe,Argentina,False
2011-07-06 00:00:00,Kuwait,Oman,1,1,Friendly,Beirut,Lebanon,True
2011-07-06 00:00:00,Malawi,Namibia,0,1,Friendly,Mzuzu,Malawi,False
2011-07-07 00:00:00,Bolivia,Costa Rica,0,2,Copa América,San Salvador de Jujuy,Argentina,True
2011-07-07 00:00:00,Solomon Islands,Vanuatu,2,1,Friendly,Honiara,Solomon Islands,False
2011-07-08 00:00:00,Aruba,St. Lucia,4,2,FIFA World Cup qualification,Oranjestad,Aruba,False
2011-07-08 00:00:00,Dominican Republic,Anguilla,2,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False
2011-07-08 00:00:00,Jordan,Yemen,4,0,Friendly,Istanbul,Turkey,True
2011-07-08 00:00:00,Peru,Mexico,1,0,Copa América,Mendoza,Argentina,True
2011-07-08 00:00:00,Uruguay,Chile,1,1,Copa América,Mendoza,Argentina,True
2011-07-09 00:00:00,Bahamas,Turks and Caicos Islands,6,0,FIFA World Cup qualification,Nassau,Bahamas,False
2011-07-09 00:00:00,Brazil,Paraguay,2,2,Copa América,Córdoba,Argentina,True
2011-07-09 00:00:00,Lebanon,Oman,0,1,Friendly,Beirut,Lebanon,False
2011-07-09 00:00:00,Solomon Islands,Vanuatu,0,0,Friendly,Honiara,Solomon Islands,False
2011-07-09 00:00:00,Venezuela,Ecuador,1,0,Copa América,Salta,Argentina,True
2011-07-10 00:00:00,British Virgin Islands,Virgin Islands,1,2,FIFA World Cup qualification,Road Town,British Virgin Islands,False
2011-07-10 00:00:00,Colombia,Bolivia,2,0,Copa América,Santa Fe,Argentina,True
2011-07-10 00:00:00,Dominican Republic,Anguilla,4,0,FIFA World Cup qualification,San Cristóbal,Dominican Republic,False
2011-07-10 00:00:00,Maldives,India,1,1,Friendly,Malé,Maldives,False
2011-07-11 00:00:00,Argentina,Costa Rica,3,0,Copa América,Córdoba,Argentina,False
2011-07-12 00:00:00,Chile,Peru,1,0,Copa América,Mendoza,Argentina,True
2011-07-12 00:00:00,St. Lucia,Aruba,4,2,FIFA World Cup qualification,Castries,St. Lucia,False
2011-07-12 00:00:00,Uruguay,Mexico,1,0,Copa América,La Plata,Argentina,True
2011-07-13 00:00:00,Brazil,Ecuador,4,2,Copa América,Córdoba,Argentina,True
2011-07-13 00:00:00,Iraq,Kuwait,0,2,Friendly,Amman,Jordan,True
2011-07-13 00:00:00,Jordan,Saudi Arabia,1,1,Friendly,Amman,Jordan,False
2011-07-13 00:00:00,Paraguay,Venezuela,3,3,Copa América,Salta,Argentina,True
2011-07-14 00:00:00,Thailand,Burma,1,0,Friendly,Buriram,Thailand,False
2011-07-15 00:00:00,Fiji,Vanuatu,1,2,Friendly,Lautoka,Fiji,False
2011-07-15 00:00:00,Oman,Syria,1,1,Friendly,Muscat,Oman,False
2011-07-15 00:00:00,Thailand,Burma,1,1,Friendly,Buriram,Thailand,False
2011-07-16 00:00:00,Argentina,Uruguay,1,1,Copa América,Santa Fe,Argentina,False
2011-07-16 00:00:00,Colombia,Peru,0,2,Copa América,Córdoba,Argentina,True
2011-07-16 00:00:00,Jordan,Iraq,1,1,Friendly,Amman,Jordan,False
2011-07-16 00:00:00,Kuwait,Saudi Arabia,1,0,Friendly,Amman,Jordan,True
2011-07-17 00:00:00,Belize,Montserrat,3,1,FIFA World Cup qualification,San Pedro Sula,Honduras,True
2011-07-17 00:00:00,Brazil,Paraguay,0,0,Copa América,La Plata,Argentina,True
2011-07-17 00:00:00,Chile,Venezuela,1,2,Copa América,San Juan,Argentina,True
2011-07-17 00:00:00,Iran,Madagascar,1,0,Friendly,Teheran,Iran,False
2011-07-17 00:00:00,Qatar,India,1,2,Friendly,Doha,Qatar,False
2011-07-17 00:00:00,United Arab Emirates,Lebanon,6,2,Friendly,al-Ain,United Arab Emirates,False
2011-07-18 00:00:00,Singapore,Taiwan,3,2,Friendly,Singapore,Singapore,False
2011-07-19 00:00:00,Peru,Uruguay,0,2,Copa América,La Plata,Argentina,True
2011-07-20 00:00:00,Paraguay,Venezuela,0,0,Copa América,Mendoza,Argentina,True
2011-07-23 00:00:00,China,Laos,7,2,FIFA World Cup qualification,Kunming,China,False
2011-07-23 00:00:00,Iran,Maldives,4,0,FIFA World Cup qualification,Teheran,Iran,False
2011-07-23 00:00:00,Iraq,Yemen,2,0,FIFA World Cup qualification,Arbil,Iraq,False
2011-07-23 00:00:00,Jordan,Nepal,9,0,FIFA World Cup qualification,Amman,Jordan,False
2011-07-23 00:00:00,Kuwait,Philippines,3,0,FIFA World Cup qualification,Hawalli,Kuwait,False
2011-07-23 00:00:00,Lebanon,Bangladesh,4,0,FIFA World Cup qualification,Beirut,Lebanon,False
2011-07-23 00:00:00,Oman,Burma,2,0,FIFA World Cup qualification,Muscat,Oman,False
2011-07-23 00:00:00,Peru,Venezuela,4,1,Copa América,La Plata,Argentina,True
2011-07-23 00:00:00,Qatar,Vietnam,3,0,FIFA World Cup qualification,Doha,Qatar,False
2011-07-23 00:00:00,Saudi Arabia,Hong Kong,3,0,FIFA World Cup qualification,Dammam,Saudi Arabia,False
2011-07-23 00:00:00,Singapore,Malaysia,5,3,FIFA World Cup qualification,Singapore,Singapore,False
2011-07-23 00:00:00,Syria,Tajikistan,0,3,FIFA World Cup qualification,Amman,Jordan,True
2011-07-23 00:00:00,Thailand,Palestine,1,0,FIFA World Cup qualification,Buriram,Thailand,False
2011-07-23 00:00:00,Turkmenistan,Indonesia,1,1,FIFA World Cup qualification,Ashgabat,Turkmenistan,False
2011-07-23 00:00:00,United Arab Emirates,India,3,0,FIFA World Cup qualification,al-Ain,United Arab Emirates,False
2011-07-23 00:00:00,Uzbekistan,Kyrgyzstan,4,0,FIFA World Cup qualification,Tashkent,Uzbekistan,False
2011-07-24 00:00:00,Liberia,Gambia,3,2,Friendly,Paynesville,Liberia,False
2011-07-24 00:00:00,Uruguay,Paraguay,3,0,Copa América,Buenos Aires,Argentina,True
2011-07-27 00:00:00,Vanuatu,Solomon Islands,0,0,Friendly,Port Vila,Vanuatu,False
2011-07-28 00:00:00,Bangladesh,Lebanon,2,0,FIFA World Cup qualification,Dhaka,Bangladesh,False
2011-07-28 00:00:00,Burma,Oman,0,2,FIFA World Cup qualification,Rangoon,Burma,False
2011-07-28 00:00:00,Hong Kong,Saudi Arabia,0,5,FIFA World Cup qualification,Siu Sai Wan,Hong Kong,False
2011-07-28 00:00:00,India,United Arab Emirates,2,2,FIFA World Cup qualification,New Delhi,India,False
2011-07-28 00:00:00,Indonesia,Turkmenistan,4,3,FIFA World Cup qualification,Jakarta,Indonesia,False
2011-07-28 00:00:00,Kyrgyzstan,Uzbekistan,0,3,FIFA World Cup qualification,Bishkek,Kyrgyzstan,False
2011-07-28 00:00:00,Laos,China,1,6,FIFA World Cup qualification,Vientiane,Laos,False
2011-07-28 00:00:00,Malaysia,Singapore,1,1,FIFA World Cup qualification,Kuala Lumpur,Malaysia,False
2011-07-28 00:00:00,Maldives,Iran,0,1,FIFA World Cup qualification,Malé,Maldives,False
2011-07-28 00:00:00,Nepal,Jordan,1,1,FIFA World Cup qualification,Kathmandu,Nepal,False
2011-07-28 00:00:00,Palestine,Thailand,2,2,FIFA World Cup qualification,al-Ramm,Palestine,False
2011-07-28 00:00:00,Philippines,Kuwait,1,2,FIFA World Cup qualification,Manila,Philippines,False
2011-07-28 00:00:00,Tajikistan,Syria,3,0,FIFA World Cup qualification,Tursunzoda,Tajikistan,False
2011-07-28 00:00:00,Vietnam,Qatar,2,1,FIFA World Cup qualification,Hanoi,Vietnam,False
2011-07-28 00:00:00,Yemen,Iraq,0,0,FIFA World Cup qualification,al-Ain,United Arab Emirates,True
2011-07-30 00:00:00,Vanuatu,Solomon Islands,2,0,Friendly,Port Vila,Vanuatu,False
2011-07-31 00:00:00,Swaziland,Botswana,0,2,Friendly,Pretoria,South Africa,True
2011-08-07 00:00:00,El Salvador,Venezuela,2,1,Friendly,Washington,USA,True
2011-08-10 00:00:00,Albania,Montenegro,3,2,Friendly,Shkodër,Albania,False
2011-08-10 00:00:00,Austria,Slovakia,1,2,Friendly,Klagenfurt,Austria,False
2011-08-10 00:00:00,Azerbaijan,Macedonia,0,1,Friendly,Baku,Azerbaijan,False
2011-08-10 00:00:00,Belarus,Bulgaria,1,0,Friendly,Minsk,Belarus,False
2011-08-10 00:00:00,Bolivia,Panama,1,3,Friendly,Santa Cruz,Bolivia,False
2011-08-10 00:00:00,Bosnia-Herzegovina,Greece,0,0,Friendly,Sarajevo,Bosnia-Herzegovina,False
2011-08-10 00:00:00,Botswana,Kenya,1,0,Friendly,Gaborone,Botswana,False
2011-08-10 00:00:00,China,Jamaica,1,0,Friendly,Hefei,China,False
2011-08-10 00:00:00,Costa Rica,Ecuador,0,2,Friendly,San José,Costa Rica,False
2011-08-10 00:00:00,Cyprus,Moldova,3,2,Friendly,Nicosia,Cyprus,False
2011-08-10 00:00:00,Equatorial Guinea,Guinea-Bissau,1,4,Friendly,Lisbon,Portugal,True
2011-08-10 00:00:00,France,Chile,1,1,Friendly,Montpellier,France,False
2011-08-10 00:00:00,Gabon,Guinea,1,1,Friendly,Saint-Leu-la-Forêt,France,True
2011-08-10 00:00:00,Gambia,Congo DR,3,0,Friendly,Banjul,Gambia,False
2011-08-10 00:00:00,Germany,Brazil,3,2,Friendly,Stuttgart,Germany,False
2011-08-10 00:00:00,Honduras,Venezuela,2,0,Friendly,Fort Lauderdale,USA,True
2011-08-10 00:00:00,Hungary,Iceland,4,0,Friendly,Budapest,Hungary,False
2011-08-10 00:00:00,Ireland,Croatia,0,0,Friendly,Dublin,Ireland,False
2011-08-10 00:00:00,Israel,Ivory Coast,3,4,Friendly,Geneva,Switzerland,True
2011-08-10 00:00:00,Italy,Spain,2,1,Friendly,Bari,Italy,False
2011-08-10 00:00:00,Japan,Korea Republic,3,0,Friendly,Sapporo,Japan,False
2011-08-10 00:00:00,Kazakhstan,Syria,1,1,Friendly,Astana,Kazakhstan,False
2011-08-10 00:00:00,Kuwait,Korea DPR,0,0,Friendly,Kuwait City,Kuwait,False
2011-08-10 00:00:00,Latvia,Finland,0,2,Friendly,Riga,Latvia,False
2011-08-10 00:00:00,Liberia,Angola,0,0,Friendly,Paynesville,Liberia,False
2011-08-10 00:00:00,Liechtenstein,Switzerland,1,2,Friendly,Vaduz,Liechtenstein,False
2011-08-10 00:00:00,Lithuania,Armenia,3,0,Friendly,Kaunas,Lithuania,False
2011-08-10 00:00:00,Malta,Central African Republic,2,1,Friendly,Attard,Malta,False
2011-08-10 00:00:00,Niger,Togo,3,3,Friendly,Niamey,Niger,False
2011-08-10 00:00:00,Northern Ireland,Faroe Islands,4,0,UEFA Euro qualification,Belfast,Northern Ireland,False
2011-08-10 00:00:00,Norway,Czech Republic,3,0,Friendly,Oslo,Norway,False
2011-08-10 00:00:00,Oman,Bahrain,1,1,Friendly,Dubai,United Arab Emirates,True
2011-08-10 00:00:00,Poland,Georgia,1,0,Friendly,Lubin,Poland,False
2011-08-10 00:00:00,Portugal,Luxembourg,5,0,Friendly,Faro,Portugal,False
2011-08-10 00:00:00,Russia,Serbia,1,0,Friendly,Moscow,Russia,False
2011-08-10 00:00:00,San Marino,Romania,0,1,Friendly,Serravalle,San Marino,False
2011-08-10 00:00:00,Scotland,Denmark,2,1,Friendly,Glasgow,Scotland,False
2011-08-10 00:00:00,Senegal,Morocco,0,2,Friendly,Dakar,Senegal,False
2011-08-10 00:00:00,Slovenia,Belgium,0,0,Friendly,Ljubljana,Slovenia,False
2011-08-10 00:00:00,South Africa,Burkina Faso,3,0,Friendly,Johannesburg,South Africa,False
2011-08-10 00:00:00,Tunisia,Mali,4,2,Friendly,Monastir,Tunisia,False
2011-08-10 00:00:00,Turkey,Estonia,3,0,Friendly,Istanbul,Turkey,False
2011-08-10 00:00:00,Ukraine,Sweden,0,1,Friendly,Kharkiv,Ukraine,False
2011-08-10 00:00:00,USA,Mexico,1,1,Friendly,Philadelphia,USA,False
2011-08-10 00:00:00,Wales,Australia,1,2,Friendly,Cardiff,Wales,False
2011-08-10 00:00:00,Zimbabwe,Zambia,2,0,Friendly,Harare,Zimbabwe,False
2011-08-14 00:00:00,Liberia,Niger,0,0,Friendly,Paynesville,Liberia,False
2011-08-17 00:00:00,Fiji,Samoa,3,0,Friendly,Navua,Fiji,False
2011-08-17 00:00:00,Lebanon,Syria,2,3,Friendly,Sidon,Lebanon,False
2011-08-18 00:00:00,Fiji,Samoa,5,1,Friendly,Suva,Fiji,False
2011-08-19 00:00:00,Eritrea,Sudan,0,3,Friendly,Asmara,Eritrea,False
2011-08-19 00:00:00,Qatar,Iraq,0,1,Friendly,Doha,Qatar,False
2011-08-20 00:00:00,Dominican Republic,Curaçao,1,0,Friendly,San Cristóbal,Dominican Republic,False
2011-08-20 00:00:00,Lesotho,Swaziland,0,0,Friendly,Maseru,Lesotho,False
2011-08-21 00:00:00,Barbados,St. Lucia,4,0,Friendly,Bridgetown,Barbados,False
2011-08-21 00:00:00,Dominican Republic,Curaçao,1,0,Friendly,San Cristóbal,Dominican Republic,False
2011-08-21 00:00:00,Trinidad and Tobago,India,3,0,Friendly,Port of Spain,Trinidad and Tobago,False
2011-08-22 00:00:00,Indonesia,Palestine,4,1,Friendly,Surakarta,Indonesia,False
2011-08-22 00:00:00,Jordan,Tunisia,3,3,Friendly,Amman,Jordan,False
2011-08-22 00:00:00,Lesotho,Swaziland,0,1,Friendly,Maseru,Lesotho,False
2011-08-22 00:00:00,Tuvalu,Samoa,3,0,Friendly,Nausori,Fiji,True
2011-08-24 00:00:00,Guyana,India,2,1,Friendly,Providence,Guyana,False
2011-08-24 00:00:00,Thailand,Singapore,0,0,Friendly,Bangkok,Thailand,False
2011-08-25 00:00:00,United Arab Emirates,Qatar,3,1,Friendly,al-Ain,United Arab Emirates,False
2011-08-26 00:00:00,Bahrain,Sudan,1,0,Friendly,Riffa,Bahrain,False
2011-08-27 00:00:00,Angola,Congo DR,1,2,Friendly,Dundo,Angola,False
2011-08-27 00:00:00,Fiji,Tahiti,3,0,South Pacific Games,Boulari,New Caledonia,True
2011-08-27 00:00:00,Jordan,Indonesia,1,0,Friendly,Amman,Jordan,False
2011-08-27 00:00:00,New Caledonia,Vanuatu,5,0,South Pacific Games,Nouméa,New Caledonia,False
2011-08-27 00:00:00,Oman,Kuwait,1,0,Friendly,Muscat,Oman,False
2011-08-27 00:00:00,Papua New Guinea,Cook Islands,4,0,South Pacific Games,Boulari,New Caledonia,True
2011-08-27 00:00:00,Solomon Islands,Guam,7,0,South Pacific Games,Nouméa,New Caledonia,True
2011-08-27 00:00:00,Tuvalu,American Samoa,4,0,South Pacific Games,Nouméa,New Caledonia,True
2011-08-28 00:00:00,Antigua and Barbuda,St. Vincent and the Grenadines,2,2,Friendly,Osbourn,Antigua and Barbuda,False
2011-08-30 00:00:00,American Samoa,Solomon Islands,0,4,South Pacific Games,Nouméa,New Caledonia,True
2011-08-30 00:00:00,Fiji,Kiribati,9,0,South Pacific Games,Boulari,New Caledonia,True
2011-08-30 00:00:00,New Caledonia,Guam,9,0,South Pacific Games,Nouméa,New Caledonia,False
